cell,R_pool_s0,R_pool_s1,R_pool_s2,R_pool_s3,R_pool_s4,agg_pool_risk,lambda_idx,lambda_ref,pool_cost,resplit
tabular-adult/eps_greedy_eps0.5/ts0,,0.072084,0.0705,0.096639,0.333494,0.17168304668304668,77,0.9,30.62466144955696,91
tabular-adult/eps_greedy_eps0.5/ts0,,0.072084,0.0705,0.096639,0.333494,0.17168304668304668,77,0.9,30.62466144955696,92
tabular-adult/eps_greedy_eps0.5/ts0,,0.072084,0.0705,0.096639,0.333494,0.17168304668304668,77,0.9,30.62466144955696,93
tabular-adult/eps_greedy_eps0.5/ts0,,0.072084,0.0705,0.096639,0.333494,0.17168304668304668,77,0.9,30.62466144955696,94
tabular-adult/eps_greedy_eps0.5/ts0,,0.072084,0.0705,0.096639,0.333494,0.17168304668304668,77,0.9,30.62466144955696,95
tabular-adult/eps_greedy_eps0.5/ts0,,0.072084,0.0705,0.096639,0.333494,0.17168304668304668,77,0.9,30.62466144955696,96
tabular-adult/eps_greedy_eps0.5/ts0,,0.072084,0.0705,0.096639,0.333494,0.17168304668304668,77,0.9,30.62466144955696,97
tabular-adult/eps_greedy_eps0.5/ts0,,0.072084,0.0705,0.096639,0.333494,0.17168304668304668,77,0.9,30.62466144955696,98
tabular-adult/eps_greedy_eps0.5/ts0,,0.072084,0.0705,0.096639,0.333494,0.17168304668304668,77,0.9,30.62466144955696,99
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,0
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,1
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,2
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,3
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,4
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,5
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,6
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,7
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,8
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,9
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,10
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,11
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,12
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,13
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,14
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,15
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,16
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,17
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,18
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,19
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,20
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,21
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,22
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,23
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,24
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,25
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,26
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,27
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,28
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,29
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,30
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,31
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,32
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,33
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,34
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,35
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,36
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,37
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,38
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,39
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,40
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,41
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,42
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,43
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,44
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,45
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,46
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,47
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,48
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,49
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,50
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,51
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,52
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,53
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,54
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,55
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,56
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,57
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,58
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,59
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,60
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,61
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,62
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,63
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,64
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,65
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,66
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,67
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,68
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,69
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,70
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,71
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,72
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,73
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,74
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,75
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,76
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,77
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,78
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,79
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,80
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,81
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,82
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,83
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,84
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,85
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,86
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,87
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,88
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,89
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,90
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,91
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,92
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,93
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,94
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,95
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,96
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,97
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,98
tabular-adult/greedy_entropy/ts0,,0.067024,0.046823,0.312699,,0.16124078624078625,77,0.9,34.41586915733372,99
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,0
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,1
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,2
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,3
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,4
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,5
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,6
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,7
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,8
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,9
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,10
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,11
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,12
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,13
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,14
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,15
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,16
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,17
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,18
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,19
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,20
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,21
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,22
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,23
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,24
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,25
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,26
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,27
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,28
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,29
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,30
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,31
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,32
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,33
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,34
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,35
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,36
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,37
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,38
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,39
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,40
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,41
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,42
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,43
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,44
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,45
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,46
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,47
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,48
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,49
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,50
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,51
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,52
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,53
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,54
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,55
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,56
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,57
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,58
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,59
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,60
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,61
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,62
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,63
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,64
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,65
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,66
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,67
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,68
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,69
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,70
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,71
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,72
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,73
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,74
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,75
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,76
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,77
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,78
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,79
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,80
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,81
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,82
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,83
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,84
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,85
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,86
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,87
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,88
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,89
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,90
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,91
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,92
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,93
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,94
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,95
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,96
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,97
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,98
tabular-adult/greedy_entropy/ts0[margin],0.020301,0.040757,0.062253,0.286195,,0.16117936117936119,54,0.9,33.83521796450876,99
tabular-adult/random/ts0,0.064923,0.070108,0.088416,0.137931,0.358703,0.182985257985258,77,0.9,26.418922428542345,0
tabular-adult/random/ts0,0.064923,0.070108,0.088416,0.137931,0.358703,0.182985257985258,77,0.9,26.418922428542345,1
tabular-adult/random/ts0,0.064923,0.070108,0.088416,0.137931,0.358703,0.182985257985258,77,0.9,26.418922428542345,2
tabular-adult/random/ts0,0.064923,0.070108,0.088416,0.137931,0.358703,0.182985257985258,77,0.9,26.418922428542345,3
tabular-adult/random/ts0,0.064923,0.070108,0.088416,0.137931,0.358703,0.182985257985258,77,0.9,26.418922428542345,4
tabular-adult/random/ts0,0.064923,0.070108,0.088416,0.137931,0.358703,0.182985257985258,77,0.9,26.418922428542345,5
