dataset,policy,scheme,method,violation_frac,wilson_lo,wilson_hi,abstain_rate,mean_risk,mean_cost,cost_ratio_full
tabular-MiniBooNE,random,inverse_info,plugin,0.08,0.04109296948581091,0.14998266879403072,0.0,0.14592844000000002,53.55406085,0.15646176540435158
tabular-MiniBooNE,random,inverse_info,fixed_conf_0.9,0.0,0.0,0.03699480747600191,0.0,0.09690448000000002,128.54165379000003,0.3755430262573331
tabular-MiniBooNE,random,inverse_info,fixed_conf_0.95,0.0,0.0,0.03699480747600191,0.0,0.08742606000000003,183.37762616,0.5357499817803789
tabular-MiniBooNE,random,inverse_info,fixed_conf_0.99,0.0,0.0,0.03699480747600191,0.0,0.08478146,265.41885877000004,0.7754389220096364
tabular-MiniBooNE,random,inverse_info,budget_5,1.0,0.9630051925239981,0.9999999999999999,0.0,0.21484606,34.213442009999994,0.09995685579171175
tabular-MiniBooNE,random,inverse_info,budget_10,1.0,0.9630051925239981,0.9999999999999999,0.0,0.17507069999999994,68.41055306,0.1998659995931133
tabular-MiniBooNE,random,inverse_info,budget_20,0.0,0.0,0.03699480747600191,0.0,0.13019007000000002,136.89966795,0.3999615228193574
tabular-MiniBooNE,random,inverse_info,oracle_cheapest,0.0,0.0,0.03699480747600191,0.0,0.14621972,53.31899944,0.1557750177963588
tabular-MiniBooNE,random,inverse_info,oracle_full,0.0,0.0,0.03699480747600191,0.0,0.08474437,342.28209500000014,1.0
tabular-MiniBooNE,random,random,cafa_marginal,0.0,0.0,0.03699480747600191,0.0,0.1430007,42.225255610000005,0.16366378143410854
tabular-MiniBooNE,random,random,cafa_iut,0.0,0.0,0.03699480747600191,1.0,0.08474437,258.0,1.0
tabular-MiniBooNE,random,random,plugin,0.08,0.04109296948581091,0.14998266879403072,0.0,0.14592844000000002,40.65287086000001,0.15756926689922485
tabular-MiniBooNE,random,random,fixed_conf_0.9,0.0,0.0,0.03699480747600191,0.0,0.09690448000000002,97.41300288000001,0.3775697786046512
tabular-MiniBooNE,random,random,fixed_conf_0.95,0.0,0.0,0.03699480747600191,0.0,0.08742606000000003,138.84931100000003,0.5381756240310078
tabular-MiniBooNE,random,random,fixed_conf_0.99,0.0,0.0,0.03699480747600191,0.0,0.08478146,200.74338770000003,0.7780751461240312
tabular-MiniBooNE,random,random,budget_5,1.0,0.9630051925239981,0.9999999999999999,0.0,0.21484606,25.811691480000004,0.1000453158139535
tabular-MiniBooNE,random,random,budget_10,1.0,0.9630051925239981,0.9999999999999999,0.0,0.17507069999999994,51.597523379999984,0.19999040069767435
tabular-MiniBooNE,random,random,budget_20,0.0,0.0,0.03699480747600191,0.0,0.13019007000000002,103.18566397000002,0.39994443399224816
tabular-MiniBooNE,random,random,oracle_cheapest,0.0,0.0,0.03699480747600191,0.0,0.14621972,40.47464781,0.15687847988372094
tabular-MiniBooNE,random,random,oracle_full,0.0,0.0,0.03699480747600191,0.0,0.08474437,258.0,1.0
tabular-MiniBooNE,random,uniform,cafa_marginal,0.0,0.0,0.03699480747600191,0.0,0.14288963000000002,8.862343760000002,0.17724687520000004
tabular-MiniBooNE,random,uniform,cafa_iut,0.0,0.0,0.03699480747600191,1.0,0.08892191999999997,50.0,1.0
tabular-MiniBooNE,random,uniform,plugin,0.09,0.04807199516388488,0.16226374696643667,0.0,0.14675109,8.39024176,0.1678048352
tabular-MiniBooNE,random,uniform,fixed_conf_0.9,0.0,0.0,0.03699480747600191,0.0,0.10525184000000001,17.179378919999998,0.3435875784
tabular-MiniBooNE,random,uniform,fixed_conf_0.95,0.0,0.0,0.03699480747600191,0.0,0.09423776,24.108300379999996,0.4821660075999999
tabular-MiniBooNE,random,uniform,fixed_conf_0.99,0.0,0.0,0.03699480747600191,0.0,0.08937935999999996,35.188681800000005,0.7037736360000001
tabular-MiniBooNE,random,uniform,budget_5,1.0,0.9630051925239981,0.9999999999999999,0.0,0.21727176999999998,5.0,0.1
tabular-MiniBooNE,random,uniform,budget_10,1.0,0.9630051925239981,0.9999999999999999,0.0,0.17451026,10.0,0.2
tabular-MiniBooNE,random,uniform,budget_20,0.0,0.0,0.03699480747600191,0.0,0.13386401,20.0,0.4
tabular-MiniBooNE,random,uniform,oracle_cheapest,0.0,0.0,0.03699480747600191,0.0,0.14646146999999998,8.419563010000001,0.16839126020000003
tabular-MiniBooNE,random,uniform,oracle_full,0.0,0.0,0.03699480747600191,0.0,0.08892191999999997,50.0,1.0
tabular-MiniBooNE,random,inverse_info,cafa_marginal,0.0,0.0,0.03699480747600191,0.0,0.14288963000000002,60.343906929999996,0.17658244617543287
tabular-MiniBooNE,random,inverse_info,cafa_iut,0.0,0.0,0.03699480747600191,1.0,0.08892191999999997,341.7321949999998,1.0
tabular-MiniBooNE,random,inverse_info,plugin,0.09,0.04807199516388488,0.16226374696643667,0.0,0.14675109,57.13169015999999,0.16718263890822468
tabular-MiniBooNE,random,inverse_info,fixed_conf_0.9,0.0,0.0,0.03699480747600191,0.0,0.10525184000000001,117.04948427,0.3425181647576403
tabular-MiniBooNE,random,inverse_info,fixed_conf_0.95,0.0,0.0,0.03699480747600191,0.0,0.09423776,164.37047654999998,0.48099207202294786
tabular-MiniBooNE,random,inverse_info,fixed_conf_0.99,0.0,0.0,0.03699480747600191,0.0,0.08937935999999996,240.01966002999998,0.7023618597890671
tabular-MiniBooNE,random,inverse_info,budget_5,1.0,0.9630051925239981,0.9999999999999999,0.0,0.21727176999999998,34.15163939,0.0999368508138369
tabular-MiniBooNE,random,inverse_info,budget_10,1.0,0.9630051925239981,0.9999999999999999,0.0,0.17451026,68.33813398000001,0.19997569728541392
tabular-MiniBooNE,random,inverse_info,budget_20,0.0,0.0,0.03699480747600191,0.0,0.13386401,136.71571855,0.40006683757144995
tabular-MiniBooNE,random,inverse_info,oracle_cheapest,0.0,0.0,0.03699480747600191,0.0,0.14646146999999998,57.33168412999999,0.16776787487055478
tabular-MiniBooNE,random,inverse_info,oracle_full,0.0,0.0,0.03699480747600191,0.0,0.08892191999999997,341.7321949999998,1.0
tabular-MiniBooNE,random,random,cafa_marginal,0.0,0.0,0.03699480747600191,0.0,0.14288963000000002,45.81398873999999,0.17757359976744183
tabular-MiniBooNE,random,random,cafa_iut,0.0,0.0,0.03699480747600191,1.0,0.08892191999999997,258.0,1.0
tabular-MiniBooNE,random,random,plugin,0.09,0.04807199516388488,0.16226374696643667,0.0,0.14675109,43.37288457,0.1681119556976744
tabular-MiniBooNE,random,random,fixed_conf_0.9,0.0,0.0,0.03699480747600191,0.0,0.10525184000000001,88.81633506,0.3442493606976744
tabular-MiniBooNE,random,random,fixed_conf_0.95,0.0,0.0,0.03699480747600191,0.0,0.09423776,124.621073,0.48302741472868216
tabular-MiniBooNE,random,random,fixed_conf_0.99,0.0,0.0,0.03699480747600191,0.0,0.08937935999999996,181.84234974999995,0.704815309108527
tabular-MiniBooNE,random,random,budget_5,1.0,0.9630051925239981,0.9999999999999999,0.0,0.21727176999999998,25.769551480000004,0.09988198248062018
tabular-MiniBooNE,random,random,budget_10,1.0,0.9630051925239981,0.9999999999999999,0.0,0.17451026,51.605172360000005,0.20002004790697675
tabular-MiniBooNE,random,random,budget_20,0.0,0.0,0.03699480747600191,0.0,0.13386401,103.20514673999998,0.40001994860465107
tabular-MiniBooNE,random,random,oracle_cheapest,0.0,0.0,0.03699480747600191,0.0,0.14646146999999998,43.52437191999999,0.16869911596899223
tabular-MiniBooNE,random,random,oracle_full,0.0,0.0,0.03699480747600191,0.0,0.08892191999999997,258.0,1.0
tabular-MiniBooNE[margin],greedy_entropy,uniform,cafa_marginal,0.0,0.0,0.03699480747600191,0.0,0.13271973,3.3741860899999994,0.0674837218
tabular-MiniBooNE[margin],greedy_entropy,uniform,cafa_iut,0.0,0.0,0.03699480747600191,1.0,0.08345861000000002,50.0,1.0
tabular-MiniBooNE[margin],greedy_entropy,uniform,plugin,0.0,0.0,0.03699480747600191,0.0,0.13271973,3.3741860899999994,0.0674837218
tabular-MiniBooNE[margin],greedy_entropy,uniform,fixed_conf_0.9,0.0,0.0,0.03699480747600191,0.0,0.08520099,20.522493680000004,0.41044987360000007
tabular-MiniBooNE[margin],greedy_entropy,uniform,fixed_conf_0.95,0.0,0.0,0.03699480747600191,0.0,0.08409587,25.568800540000005,0.5113760108000001
tabular-MiniBooNE[margin],greedy_entropy,uniform,fixed_conf_0.99,0.0,0.0,0.03699480747600191,0.0,0.0835436,34.957507140000004,0.6991501428000001
tabular-MiniBooNE[margin],greedy_entropy,uniform,budget_5,0.0,0.0,0.03699480747600191,0.0,0.14649780999999998,5.0,0.1
tabular-MiniBooNE[margin],greedy_entropy,uniform,budget_10,0.0,0.0,0.03699480747600191,0.0,0.11012637000000002,10.0,0.2
tabular-MiniBooNE[margin],greedy_entropy,uniform,budget_20,0.0,0.0,0.03699480747600191,0.0,0.09945073999999998,20.0,0.4
tabular-MiniBooNE[margin],greedy_entropy,uniform,oracle_cheapest,0.0,0.0,0.03699480747600191,0.0,0.13271973,3.3741860899999994,0.0674837218
tabular-MiniBooNE[margin],greedy_entropy,uniform,oracle_full,0.0,0.0,0.03699480747600191,0.0,0.08345861000000002,50.0,1.0
tabular-MiniBooNE[margin],greedy_entropy,inverse_info,cafa_marginal,0.0,0.0,0.03699480747600191,0.0,0.13271973,17.01220028,0.04987990343702146
tabular-MiniBooNE[margin],greedy_entropy,inverse_info,cafa_iut,0.0,0.0,0.03699480747600191,1.0,0.08345861000000002,341.0632160000001,1.0
tabular-MiniBooNE[margin],greedy_entropy,inverse_info,plugin,0.0,0.0,0.03699480747600191,0.0,0.13271973,17.01220028,0.04987990343702146
tabular-MiniBooNE[margin],greedy_entropy,inverse_info,fixed_conf_0.9,0.0,0.0,0.03699480747600191,0.0,0.08520099,132.49330821,0.3884714093882231
tabular-MiniBooNE[margin],greedy_entropy,inverse_info,fixed_conf_0.95,0.0,0.0,0.03699480747600191,0.0,0.08409587,167.78550015000002,0.491948390441495
tabular-MiniBooNE[margin],greedy_entropy,inverse_info,fixed_conf_0.99,0.0,0.0,0.03699480747600191,0.0,0.0835436,235.09384868999993,0.6892969914703433
tabular-MiniBooNE[margin],greedy_entropy,inverse_info,budget_5,0.0,0.0,0.03699480747600191,0.0,0.14649780999999998,24.27924228,0.07118692705929328
tabular-MiniBooNE[margin],greedy_entropy,inverse_info,budget_10,0.0,0.0,0.03699480747600191,0.0,0.11012637000000002,55.52137069000001,0.16278909036616834
tabular-MiniBooNE[margin],greedy_entropy,inverse_info,budget_20,0.0,0.0,0.03699480747600191,0.0,0.09945073999999998,125.46422845000001,0.3678620929030352
tabular-MiniBooNE[margin],greedy_entropy,inverse_info,oracle_cheapest,0.0,0.0,0.03699480747600191,0.0,0.13271973,17.01220028,0.04987990343702146
tabular-MiniBooNE[margin],greedy_entropy,inverse_info,oracle_full,0.0,0.0,0.03699480747600191,0.0,0.08345861000000002,341.0632160000001,1.0
tabular-MiniBooNE[margin],greedy_entropy,random,cafa_marginal,0.0,0.0,0.03699480747600191,0.0,0.13271973,12.446439259999998,0.04824201263565891
tabular-MiniBooNE[margin],greedy_entropy,random,cafa_iut,0.0,0.0,0.03699480747600191,1.0,0.08345861000000002,258.0,1.0
tabular-MiniBooNE[margin],greedy_entropy,random,plugin,0.0,0.0,0.03699480747600191,0.0,0.13271973,12.446439259999998,0.04824201263565891
tabular-MiniBooNE[margin],greedy_entropy,random,fixed_conf_0.9,0.0,0.0,0.03699480747600191,0.0,0.08520099,103.48185726000001,0.40109247000000003
tabular-MiniBooNE[margin],greedy_entropy,random,fixed_conf_0.95,0.0,0.0,0.03699480747600191,0.0,0.08409587,131.11744907,0.5082071669379845
tabular-MiniBooNE[margin],greedy_entropy,random,fixed_conf_0.99,0.0,0.0,0.03699480747600191,0.0,0.0835436,181.53389386999996,0.7036197436821704
tabular-MiniBooNE[margin],greedy_entropy,random,budget_5,0.0,0.0,0.03699480747600191,0.0,0.14649780999999998,20.92325487,0.08109788709302326
tabular-MiniBooNE[margin],greedy_entropy,random,budget_10,0.0,0.0,0.03699480747600191,0.0,0.11012637000000002,49.30153527,0.1910912219767442
tabular-MiniBooNE[margin],greedy_entropy,random,budget_20,0.0,0.0,0.03699480747600191,0.0,0.09945073999999998,100.74937765,0.3905014637596899
tabular-MiniBooNE[margin],greedy_entropy,random,oracle_cheapest,0.0,0.0,0.03699480747600191,0.0,0.13271973,12.446439259999998,0.04824201263565891
tabular-MiniBooNE[margin],greedy_entropy,random,oracle_full,0.0,0.0,0.03699480747600191,0.0,0.08345861000000002,258.0,1.0
tabular-adult,eps_greedy_eps0.25,uniform,cafa_marginal,0.0,0.0,0.03699480747600191,0.0,0.16554791,5.11373093,0.365266495
tabular-adult,eps_greedy_eps0.25,uniform,cafa_iut,0.0,0.0,0.03699480747600191,1.0,0.15097054000000001,14.0,1.0
tabular-adult,eps_greedy_eps0.25,uniform,plugin,0.0,0.0,0.03699480747600191,0.0,0.16554791,5.11373093,0.365266495
tabular-adult,eps_greedy_eps0.25,uniform,fixed_conf_0.9,0.0,0.0,0.03699480747600191,0.0,0.15878506,6.728111780000001,0.4805794128571429
tabular-adult,eps_greedy_eps0.25,uniform,fixed_conf_0.95,0.0,0.0,0.03699480747600191,0.0,0.15350123,8.49262282,0.6066159157142856
tabular-adult,eps_greedy_eps0.25,uniform,fixed_conf_0.99,0.0,0.0,0.03699480747600191,0.0,0.15148284,11.37011544,0.8121511028571428
tabular-adult,eps_greedy_eps0.25,uniform,budget_5,0.52,0.4231640509017654,0.6153561567991945,0.0,0.20050613999999997,5.0,0.35714285714285715
tabular-adult,eps_greedy_eps0.25,uniform,budget_10,0.0,0.0,0.03699480747600191,0.0,0.16457127000000005,10.0,0.7142857142857143
tabular-adult,eps_greedy_eps0.25,uniform,budget_20,0.0,0.0,0.03699480747600191,0.0,0.15097054000000001,14.0,1.0
tabular-adult,eps_greedy_eps0.25,uniform,oracle_cheapest,0.0,0.0,0.03699480747600191,0.0,0.16554791,5.11373093,0.365266495
tabular-adult,eps_greedy_eps0.25,uniform,oracle_full,0.0,0.0,0.03699480747600191,0.0,0.15097054000000001,14.0,1.0
tabular-adult,eps_greedy_eps0.25,inverse_info,cafa_marginal,0.0,0.0,0.03699480747600191,0.0,0.16554791,32.377700159999996,0.3398235976140673
tabular-adult,eps_greedy_eps0.25,inverse_info,cafa_iut,0.0,0.0,0.03699480747600191,1.0,0.15097054000000001,95.27796300000001,1.0
tabular-adult,eps_greedy_eps0.25,inverse_info,plugin,0.0,0.0,0.03699480747600191,0.0,0.16554791,32.377700159999996,0.3398235976140673
tabular-adult,eps_greedy_eps0.25,inverse_info,fixed_conf_0.9,0.0,0.0,0.03699480747600191,0.0,0.15878506,43.67185151,0.45836256501411554
tabular-adult,eps_greedy_eps0.25,inverse_info,fixed_conf_0.95,0.0,0.0,0.03699480747600191,0.0,0.15350123,56.672026100000004,0.594807280881939
tabular-adult,eps_greedy_eps0.25,inverse_info,fixed_conf_0.99,0.0,0.0,0.03699480747600191,0.0,0.15148284,76.90131706000001,0.8071259569224838
tabular-adult,eps_greedy_eps0.25,inverse_info,budget_5,0.52,0.4231640509017654,0.6153561567991945,0.0,0.20050613999999997,30.53135009,0.3204450339686628
tabular-adult,eps_greedy_eps0.25,inverse_info,budget_10,0.0,0.0,0.03699480747600191,0.0,0.16457127000000005,67.58010636,0.7092941980718038
tabular-adult,eps_greedy_eps0.25,inverse_info,budget_20,0.0,0.0,0.03699480747600191,0.0,0.15097054000000001,95.27796300000001,1.0
tabular-adult,eps_greedy_eps0.25,inverse_info,oracle_cheapest,0.0,0.0,0.03699480747600191,0.0,0.16554791,32.377700159999996,0.3398235976140673
tabular-adult,eps_greedy_eps0.25,inverse_info,oracle_full,0.0,0.0,0.03699480747600191,0.0,0.15097054000000001,95.27796300000001,1.0
tabular-adult,eps_greedy_eps0.25,random,cafa_marginal,0.0,0.0,0.03699480747600191,0.0,0.16554791,27.593774009999997,0.3779969042465753
tabular-adult,eps_greedy_eps0.25,random,cafa_iut,0.0,0.0,0.03699480747600191,1.0,0.15097054000000001,73.0,1.0
tabular-adult,eps_greedy_eps0.25,random,plugin,0.0,0.0,0.03699480747600191,0.0,0.16554791,27.593774009999997,0.3779969042465753
tabular-adult,eps_greedy_eps0.25,random,fixed_conf_0.9,0.0,0.0,0.03699480747600191,0.0,0.15878506,35.883218629999995,0.49155094013698625
tabular-adult,eps_greedy_eps0.25,random,fixed_conf_0.95,0.0,0.0,0.03699480747600191,0.0,0.15350123,44.20679853000001,0.6055725826027398
tabular-adult,eps_greedy_eps0.25,random,fixed_conf_0.99,0.0,0.0,0.03699480747600191,0.0,0.15148284,58.80875553,0.8055993908219178
tabular-adult,eps_greedy_eps0.25,random,budget_5,0.52,0.4231640509017654,0.6153561567991945,0.0,0.20050613999999997,26.142368549999997,0.35811463767123286
tabular-adult,eps_greedy_eps0.25,random,budget_10,0.0,0.0,0.03699480747600191,0.0,0.16457127000000005,50.95613395,0.6980292321917808
tabular-adult,eps_greedy_eps0.25,random,budget_20,0.0,0.0,0.03699480747600191,0.0,0.15097054000000001,73.0,1.0
tabular-adult,eps_greedy_eps0.25,random,oracle_cheapest,0.0,0.0,0.03699480747600191,0.0,0.16554791,27.593774009999997,0.3779969042465753
tabular-adult,eps_greedy_eps0.25,random,oracle_full,0.0,0.0,0.03699480747600191,0.0,0.15097054000000001,73.0,1.0
tabular-adult,eps_greedy_eps0.5,uniform,cafa_marginal,0.0,0.0,0.03699480747600191,0.0,0.17182431000000004,4.725864829999999,0.3375617735714285
tabular-adult,eps_greedy_eps0.5,uniform,cafa_iut,0.0,0.0,0.03699480747600191,1.0,0.15097054000000001,14.0,1.0
tabular-adult,eps_greedy_eps0.5,uniform,plugin,0.0,0.0,0.03699480747600191,0.0,0.17182431000000004,4.725864829999999,0.3375617735714285
tabular-adult,eps_greedy_eps0.5,uniform,fixed_conf_0.9,0.0,0.0,0.03699480747600191,0.0,0.15890667,6.92370758,0.49455054142857147
tabular-adult,eps_greedy_eps0.5,uniform,fixed_conf_0.95,0.0,0.0,0.03699480747600191,0.0,0.15371257,8.66786244,0.6191330314285715
tabular-adult,eps_greedy_eps0.5,uniform,fixed_conf_0.99,0.0,0.0,0.03699480747600191,0.0,0.15171631000000002,11.415212530000002,0.8153723235714286
tabular-adult,eps_greedy_eps0.5,uniform,budget_5,0.0,0.0,0.03699480747600191,0.0,0.19222725000000002,5.0,0.35714285714285715
tabular-adult,eps_greedy_eps0.5,uniform,budget_10,0.0,0.0,0.03699480747600191,0.0,0.16553927000000002,10.0,0.7142857142857143
tabular-adult,eps_greedy_eps0.5,uniform,budget_20,0.0,0.0,0.03699480747600191,0.0,0.15097054000000001,14.0,1.0
tabular-adult,eps_greedy_eps0.5,uniform,oracle_cheapest,0.0,0.0,0.03699480747600191,0.0,0.17182431000000004,4.725864829999999,0.3375617735714285
tabular-adult,eps_greedy_eps0.5,uniform,oracle_full,0.0,0.0,0.03699480747600191,0.0,0.15097054000000001,14.0,1.0
tabular-adult,eps_greedy_eps0.5,inverse_info,cafa_marginal,0.0,0.0,0.03699480747600191,0.0,0.17182431000000004,30.60018052,0.3211674510715557
tabular-adult,eps_greedy_eps0.5,inverse_info,cafa_iut,0.0,0.0,0.03699480747600191,1.0,0.15097054000000001,95.27796300000001,1.0
tabular-adult,eps_greedy_eps0.5,inverse_info,plugin,0.0,0.0,0.03699480747600191,0.0,0.17182431000000004,30.60018052,0.3211674510715557
tabular-adult,eps_greedy_eps0.5,inverse_info,fixed_conf_0.9,0.0,0.0,0.03699480747600191,0.0,0.15890667,45.49315921,0.4774782938002148
tabular-adult,eps_greedy_eps0.5,inverse_info,fixed_conf_0.95,0.0,0.0,0.03699480747600191,0.0,0.15371257,57.98556315,0.6085936487747958
tabular-adult,eps_greedy_eps0.5,inverse_info,fixed_conf_0.99,0.0,0.0,0.03699480747600191,0.0,0.15171631000000002,77.0690024,0.8088859162532682
tabular-adult,eps_greedy_eps0.5,inverse_info,budget_5,0.0,0.0,0.03699480747600191,0.0,0.19222725000000002,31.28703594,0.32837641522625743
tabular-adult,eps_greedy_eps0.5,inverse_info,budget_10,0.0,0.0,0.03699480747600191,0.0,0.16553927000000002,67.23924323,0.7057166328167616
tabular-adult,eps_greedy_eps0.5,inverse_info,budget_20,0.0,0.0,0.03699480747600191,0.0,0.15097054000000001,95.27796300000001,1.0
tabular-adult,eps_greedy_eps0.5,inverse_info,oracle_cheapest,0.0,0.0,0.03699480747600191,0.0,0.17182431000000004,30.60018052,0.3211674510715557
tabular-adult,eps_greedy_eps0.5,inverse_info,oracle_full,0.0,0.0,0.03699480747600191,0.0,0.15097054000000001,95.27796300000001,1.0
tabular-adult,eps_greedy_eps0.5,random,cafa_marginal,0.0,0.0,0.03699480747600191,0.0,0.17182431000000004,25.18981938,0.3450660189041096
tabular-adult,eps_greedy_eps0.5,random,cafa_iut,0.0,0.0,0.03699480747600191,1.0,0.15097054000000001,73.0,1.0
tabular-adult,eps_greedy_eps0.5,random,plugin,0.0,0.0,0.03699480747600191,0.0,0.17182431000000004,25.18981938,0.3450660189041096
tabular-adult,eps_greedy_eps0.5,random,fixed_conf_0.9,0.0,0.0,0.03699480747600191,0.0,0.15890667,36.7000946,0.5027410219178082
tabular-adult,eps_greedy_eps0.5,random,fixed_conf_0.95,0.0,0.0,0.03699480747600191,0.0,0.15371257,45.21890655999999,0.6194370761643835
tabular-adult,eps_greedy_eps0.5,random,fixed_conf_0.99,0.0,0.0,0.03699480747600191,0.0,0.15171631000000002,59.25186239000001,0.8116693478082193
tabular-adult,eps_greedy_eps0.5,random,budget_5,0.0,0.0,0.03699480747600191,0.0,0.19222725000000002,26.217034430000002,0.3591374579452055
tabular-adult,eps_greedy_eps0.5,random,budget_10,0.0,0.0,0.03699480747600191,0.0,0.16553927000000002,51.254689150000004,0.7021190294520548
tabular-adult,eps_greedy_eps0.5,random,budget_20,0.0,0.0,0.03699480747600191,0.0,0.15097054000000001,73.0,1.0
tabular-adult,eps_greedy_eps0.5,random,oracle_cheapest,0.0,0.0,0.03699480747600191,0.0,0.17182431000000004,25.18981938,0.3450660189041096
tabular-adult,eps_greedy_eps0.5,random,oracle_full,0.0,0.0,0.03699480747600191,0.0,0.15097054000000001,73.0,1.0
tabular-adult,greedy_entropy,uniform,cafa_marginal,0.0,0.0,0.03699480747600191,0.0,0.16142997999999997,5.526394359999999,0.39474245428571425
tabular-adult,greedy_entropy,uniform,cafa_iut,0.0,0.0,0.03699480747600191,1.0,0.15097054000000001,14.0,1.0
tabular-adult,greedy_entropy,uniform,plugin,0.0,0.0,0.03699480747600191,0.0,0.16142997999999997,5.526394359999999,0.39474245428571425
tabular-adult,greedy_entropy,uniform,fixed_conf_0.9,0.0,0.0,0.03699480747600191,0.0,0.1599779,6.556084770000001,0.46829176928571437
tabular-adult,greedy_entropy,uniform,fixed_conf_0.95,0.0,0.0,0.03699480747600191,0.0,0.15345337999999997,8.43043858,0.6021741842857143
tabular-adult,greedy_entropy,uniform,fixed_conf_0.99,0.0,0.0,0.03699480747600191,0.0,0.15146687000000003,11.36409949,0.8117213921428571
tabular-adult,greedy_entropy,uniform,budget_5,1.0,0.9630051925239981,0.9999999999999999,0.0,0.21262167999999998,5.0,0.35714285714285715
tabular-adult,greedy_entropy,uniform,budget_10,0.0,0.0,0.03699480747600191,0.0,0.17027518,10.0,0.7142857142857143
tabular-adult,greedy_entropy,uniform,budget_20,0.0,0.0,0.03699480747600191,0.0,0.15097054000000001,14.0,1.0
tabular-adult,greedy_entropy,uniform,oracle_cheapest,0.0,0.0,0.03699480747600191,0.0,0.16142997999999997,5.526394359999999,0.39474245428571425
tabular-adult,greedy_entropy,uniform,oracle_full,0.0,0.0,0.03699480747600191,0.0,0.15097054000000001,14.0,1.0
tabular-adult,greedy_entropy,inverse_info,cafa_marginal,0.0,0.0,0.03699480747600191,0.0,0.16142997999999997,34.35980669,0.3606270076323944
tabular-adult,greedy_entropy,inverse_info,cafa_iut,0.0,0.0,0.03699480747600191,1.0,0.15097054000000001,95.27796300000001,1.0
tabular-adult,greedy_entropy,inverse_info,plugin,0.0,0.0,0.03699480747600191,0.0,0.16142997999999997,34.35980669,0.3606270076323944
tabular-adult,greedy_entropy,inverse_info,fixed_conf_0.9,0.0,0.0,0.03699480747600191,0.0,0.1599779,42.12028168,0.44207789874768827
tabular-adult,greedy_entropy,inverse_info,fixed_conf_0.95,0.0,0.0,0.03699480747600191,0.0,0.15345337999999997,56.33168845999999,0.5912352309631135
tabular-adult,greedy_entropy,inverse_info,fixed_conf_0.99,0.0,0.0,0.03699480747600191,0.0,0.15146687000000003,77.12165672,0.8094385552722196
tabular-adult,greedy_entropy,inverse_info,budget_5,1.0,0.9630051925239981,0.9999999999999999,0.0,0.21262167999999998,30.149520810000002,0.3164375041267412
tabular-adult,greedy_entropy,inverse_info,budget_10,0.0,0.0,0.03699480747600191,0.0,0.17027518,68.34658687999999,0.7173388759371354
tabular-adult,greedy_entropy,inverse_info,budget_20,0.0,0.0,0.03699480747600191,0.0,0.15097054000000001,95.27796300000001,1.0
tabular-adult,greedy_entropy,inverse_info,oracle_cheapest,0.0,0.0,0.03699480747600191,0.0,0.16142997999999997,34.35980669,0.3606270076323944
tabular-adult,greedy_entropy,inverse_info,oracle_full,0.0,0.0,0.03699480747600191,0.0,0.15097054000000001,95.27796300000001,1.0
tabular-adult,greedy_entropy,random,cafa_marginal,0.0,0.0,0.03699480747600191,0.0,0.16142997999999997,30.22044474999999,0.41397869520547936
tabular-adult,greedy_entropy,random,cafa_iut,0.0,0.0,0.03699480747600191,1.0,0.15097054000000001,73.0,1.0
tabular-adult,greedy_entropy,random,plugin,0.0,0.0,0.03699480747600191,0.0,0.16142997999999997,30.22044474999999,0.41397869520547936
tabular-adult,greedy_entropy,random,fixed_conf_0.9,0.0,0.0,0.03699480747600191,0.0,0.1599779,35.19361549,0.4821043217808219
tabular-adult,greedy_entropy,random,fixed_conf_0.95,0.0,0.0,0.03699480747600191,0.0,0.15345337999999997,43.860658430000015,0.6008309373972605
tabular-adult,greedy_entropy,random,fixed_conf_0.99,0.0,0.0,0.03699480747600191,0.0,0.15146687000000003,58.488597060000004,0.8012136583561644
tabular-adult,greedy_entropy,random,budget_5,1.0,0.9630051925239981,0.9999999999999999,0.0,0.21262167999999998,25.64773466,0.3513388309589041
tabular-adult,greedy_entropy,random,budget_10,0.0,0.0,0.03699480747600191,0.0,0.17027518,50.736684260000004,0.6950230720547945
tabular-adult,greedy_entropy,random,budget_20,0.0,0.0,0.03699480747600191,0.0,0.15097054000000001,73.0,1.0
tabular-adult,greedy_entropy,random,oracle_cheapest,0.0,0.0,0.03699480747600191,0.0,0.16142997999999997,30.22044474999999,0.41397869520547936
tabular-adult,greedy_entropy,random,oracle_full,0.0,0.0,0.03699480747600191,0.0,0.15097054000000001,73.0,1.0
tabular-adult,greedy_entropy,uniform,cafa_marginal,0.0,0.0,0.03699480747600191,0.0,0.16500860999999997,4.8236855400000005,0.34454896714285715
tabular-adult,greedy_entropy,uniform,cafa_iut,0.0,0.0,0.03699480747600191,1.0,0.152887,14.0,1.0
tabular-adult,greedy_entropy,uniform,plugin,0.16,0.10095202349473717,0.24420444558894414,0.0,0.17974572,4.04769291,0.2891209221428572
tabular-adult,greedy_entropy,uniform,fixed_conf_0.9,0.0,0.0,0.03699480747600191,0.0,0.16104673999999997,6.571613010000001,0.46940092928571436
tabular-adult,greedy_entropy,uniform,fixed_conf_0.95,0.0,0.0,0.03699480747600191,0.0,0.15632063000000002,8.5239054,0.6088503857142857
tabular-adult,greedy_entropy,uniform,fixed_conf_0.99,0.0,0.0,0.03699480747600191,0.0,0.15325433,11.712418919999998,0.8366013514285713
