cell,resplit,lambda_idx,pool_risk,pool_cost,exceed,fallback
mnist/greedy_entropy/ts0,18,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,19,85,0.14238095238095239,24.70190476190476,0,0
mnist/greedy_entropy/ts0,20,85,0.14238095238095239,24.70190476190476,0,0
mnist/greedy_entropy/ts0,21,85,0.14238095238095239,24.70190476190476,0,0
mnist/greedy_entropy/ts0,22,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,23,85,0.14238095238095239,24.70190476190476,0,0
mnist/greedy_entropy/ts0,24,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,25,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,26,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,27,85,0.14238095238095239,24.70190476190476,0,0
mnist/greedy_entropy/ts0,28,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,29,85,0.14238095238095239,24.70190476190476,0,0
mnist/greedy_entropy/ts0,30,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,31,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,32,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,33,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,34,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,35,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,36,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,37,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,38,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,39,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,40,85,0.14238095238095239,24.70190476190476,0,0
mnist/greedy_entropy/ts0,41,85,0.14238095238095239,24.70190476190476,0,0
mnist/greedy_entropy/ts0,42,85,0.14238095238095239,24.70190476190476,0,0
mnist/greedy_entropy/ts0,43,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,44,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,45,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,46,85,0.14238095238095239,24.70190476190476,0,0
mnist/greedy_entropy/ts0,47,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,48,85,0.14238095238095239,24.70190476190476,0,0
mnist/greedy_entropy/ts0,49,85,0.14238095238095239,24.70190476190476,0,0
mnist/greedy_entropy/ts0,50,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,51,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,52,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,53,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,54,85,0.14238095238095239,24.70190476190476,0,0
mnist/greedy_entropy/ts0,55,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,56,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,57,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,58,85,0.14238095238095239,24.70190476190476,0,0
mnist/greedy_entropy/ts0,59,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,60,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,61,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,62,85,0.14238095238095239,24.70190476190476,0,0
mnist/greedy_entropy/ts0,63,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,64,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,65,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,66,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,67,85,0.14238095238095239,24.70190476190476,0,0
mnist/greedy_entropy/ts0,68,85,0.14238095238095239,24.70190476190476,0,0
mnist/greedy_entropy/ts0,69,85,0.14238095238095239,24.70190476190476,0,0
mnist/greedy_entropy/ts0,70,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,71,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,72,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,73,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,74,85,0.14238095238095239,24.70190476190476,0,0
mnist/greedy_entropy/ts0,75,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,76,85,0.14238095238095239,24.70190476190476,0,0
mnist/greedy_entropy/ts0,77,85,0.14238095238095239,24.70190476190476,0,0
mnist/greedy_entropy/ts0,78,85,0.14238095238095239,24.70190476190476,0,0
mnist/greedy_entropy/ts0,79,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,80,85,0.14238095238095239,24.70190476190476,0,0
mnist/greedy_entropy/ts0,81,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,82,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,83,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,84,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,85,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,86,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,87,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,88,85,0.14238095238095239,24.70190476190476,0,0
mnist/greedy_entropy/ts0,89,85,0.14238095238095239,24.70190476190476,0,0
mnist/greedy_entropy/ts0,90,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,91,85,0.14238095238095239,24.70190476190476,0,0
mnist/greedy_entropy/ts0,92,85,0.14238095238095239,24.70190476190476,0,0
mnist/greedy_entropy/ts0,93,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,94,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,95,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,96,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,97,85,0.14238095238095239,24.70190476190476,0,0
mnist/greedy_entropy/ts0,98,84,0.1492063492063492,23.731785714285714,0,0
mnist/greedy_entropy/ts0,99,85,0.14238095238095239,24.70190476190476,0,0
mnist/greedy_entropy/ts0[margin],0,78,0.14246031746031745,24.92238095238095,0,0
mnist/greedy_entropy/ts0[margin],1,77,0.1461111111111111,24.27047619047619,0,0
mnist/greedy_entropy/ts0[margin],2,77,0.1461111111111111,24.27047619047619,0,0
mnist/greedy_entropy/ts0[margin],3,77,0.1461111111111111,24.27047619047619,0,0
mnist/greedy_entropy/ts0[margin],4,77,0.1461111111111111,24.27047619047619,0,0
mnist/greedy_entropy/ts0[margin],5,77,0.1461111111111111,24.27047619047619,0,0
mnist/greedy_entropy/ts0[margin],6,77,0.1461111111111111,24.27047619047619,0,0
mnist/greedy_entropy/ts0[margin],7,77,0.1461111111111111,24.27047619047619,0,0
mnist/greedy_entropy/ts0[margin],8,77,0.1461111111111111,24.27047619047619,0,0
mnist/greedy_entropy/ts0[margin],9,76,0.1500793650793651,23.657341269841268,1,0
mnist/greedy_entropy/ts0[margin],10,76,0.1500793650793651,23.657341269841268,1,0
mnist/greedy_entropy/ts0[margin],11,77,0.1461111111111111,24.27047619047619,0,0
